Time,TB3m,TB10y
30-Oct-1989,7.75,7.92
31-Oct-1989,7.77,7.92
01-Nov-1989,7.78,7.91
02-Nov-1989,7.73,7.87
03-Nov-1989,7.84,7.96
06-Nov-1989,7.87,8
07-Nov-1989,7.75,7.9
08-Nov-1989,7.69,7.87
09-Nov-1989,7.7,7.9
10-Nov-1989,7.71,7.92
13-Nov-1989,7.7,7.89
14-Nov-1989,7.66,7.87
15-Nov-1989,7.64,7.82
16-Nov-1989,7.66,7.82
17-Nov-1989,7.68,7.88
20-Nov-1989,7.68,7.86
21-Nov-1989,7.63,7.85
22-Nov-1989,7.59,7.81
23-Nov-1989,7.59,7.81
24-Nov-1989,7.51,7.8
27-Nov-1989,7.66,7.85
28-Nov-1989,7.71,7.86
29-Nov-1989,7.66,7.88
30-Nov-1989,7.59,7.84
01-Dec-1989,7.53,7.81
04-Dec-1989,7.55,7.82
05-Dec-1989,7.56,7.82
06-Dec-1989,7.64,7.85
07-Dec-1989,7.69,7.88
08-Dec-1989,7.61,7.82
11-Dec-1989,7.64,7.83
12-Dec-1989,7.66,7.84
13-Dec-1989,7.69,7.82
14-Dec-1989,7.62,7.79
15-Dec-1989,7.62,7.8
18-Dec-1989,7.6,7.77
19-Dec-1989,7.67,7.78
20-Dec-1989,7.57,7.77
21-Dec-1989,7.56,7.77
22-Dec-1989,7.59,7.82
25-Dec-1989,7.59,7.82
26-Dec-1989,7.76,7.95
27-Dec-1989,7.73,7.94
28-Dec-1989,7.68,7.91
29-Dec-1989,7.55,7.93
01-Jan-1990,7.55,7.93
02-Jan-1990,7.58,7.94
03-Jan-1990,7.63,7.99
04-Jan-1990,7.59,7.98
05-Jan-1990,7.54,7.99
08-Jan-1990,7.54,8.02
09-Jan-1990,7.55,8.02
10-Jan-1990,7.5,8.03
11-Jan-1990,7.55,8.04
12-Jan-1990,7.5,8.1
15-Jan-1990,7.5,8.1
16-Jan-1990,7.63,8.2
17-Jan-1990,7.71,8.19
18-Jan-1990,7.78,8.32
19-Jan-1990,7.74,8.26
22-Jan-1990,7.73,8.27
23-Jan-1990,7.67,8.26
24-Jan-1990,7.67,8.38
25-Jan-1990,7.69,8.42
26-Jan-1990,7.68,8.49
29-Jan-1990,7.74,8.5
30-Jan-1990,7.74,8.51
31-Jan-1990,7.74,8.43
01-Feb-1990,7.76,8.42
02-Feb-1990,7.81,8.5
05-Feb-1990,7.82,8.53
06-Feb-1990,7.82,8.57
07-Feb-1990,7.81,8.52
08-Feb-1990,7.81,8.49
09-Feb-1990,7.76,8.31
12-Feb-1990,7.73,8.4
13-Feb-1990,7.58,8.35
14-Feb-1990,7.61,8.36
15-Feb-1990,7.71,8.43
16-Feb-1990,7.69,8.42
19-Feb-1990,7.69,8.42
20-Feb-1990,7.8,8.62
21-Feb-1990,7.75,8.62
22-Feb-1990,7.73,8.54
23-Feb-1990,7.68,8.53
26-Feb-1990,7.71,8.46
27-Feb-1990,7.73,8.41
28-Feb-1990,7.77,8.51
01-Mar-1990,7.81,8.59
02-Mar-1990,7.76,8.54
05-Mar-1990,7.82,8.65
06-Mar-1990,7.9,8.59
07-Mar-1990,7.91,8.58
08-Mar-1990,7.91,8.57
09-Mar-1990,7.99,8.65
12-Mar-1990,7.99,8.63
13-Mar-1990,7.98,8.73
14-Mar-1990,7.95,8.65
15-Mar-1990,7.94,8.66
16-Mar-1990,7.92,8.59
19-Mar-1990,7.94,8.59
20-Mar-1990,7.97,8.54
21-Mar-1990,7.95,8.55
22-Mar-1990,7.9,8.53
23-Mar-1990,7.88,8.52
26-Mar-1990,7.86,8.51
27-Mar-1990,7.9,8.52
28-Mar-1990,7.85,8.51
29-Mar-1990,7.83,8.6
30-Mar-1990,7.8,8.65
02-Apr-1990,7.78,8.65
03-Apr-1990,7.82,8.63
04-Apr-1990,7.75,8.55
05-Apr-1990,7.76,8.57
06-Apr-1990,7.76,8.56
09-Apr-1990,7.82,8.59
10-Apr-1990,7.78,8.6
11-Apr-1990,7.76,8.63
12-Apr-1990,7.76,8.64
13-Apr-1990,7.76,8.64
16-Apr-1990,7.74,8.68
17-Apr-1990,7.76,8.77
18-Apr-1990,7.81,8.86
19-Apr-1990,7.79,8.87
20-Apr-1990,7.69,8.95
23-Apr-1990,7.73,8.98
24-Apr-1990,7.76,9
25-Apr-1990,7.79,9.01
26-Apr-1990,7.82,9.07
27-Apr-1990,7.79,9.06
30-Apr-1990,7.79,9.04
01-May-1990,7.92,9.08
02-May-1990,7.9,9.09
03-May-1990,7.88,9.04
04-May-1990,7.76,8.84
07-May-1990,7.82,8.87
08-May-1990,7.79,8.84
09-May-1990,7.75,8.88
10-May-1990,7.71,8.82
11-May-1990,7.62,8.64
14-May-1990,7.63,8.61
15-May-1990,7.65,8.65
16-May-1990,7.67,8.68
17-May-1990,7.67,8.69
18-May-1990,7.75,8.75
21-May-1990,7.75,8.74
22-May-1990,7.73,8.65
23-May-1990,7.65,8.61
24-May-1990,7.69,8.63
25-May-1990,7.75,8.69
28-May-1990,7.75,8.69
29-May-1990,7.75,8.66
30-May-1990,7.76,8.62
31-May-1990,7.75,8.6
01-Jun-1990,7.68,8.44
04-Jun-1990,7.7,8.44
05-Jun-1990,7.7,8.47
06-Jun-1990,7.7,8.46
07-Jun-1990,7.7,8.46
08-Jun-1990,7.7,8.46
11-Jun-1990,7.73,8.48
12-Jun-1990,7.73,8.48
13-Jun-1990,7.67,8.4
14-Jun-1990,7.66,8.38
15-Jun-1990,7.69,8.46
18-Jun-1990,7.67,8.5
19-Jun-1990,7.74,8.51
20-Jun-1990,7.76,8.55
21-Jun-1990,7.77,8.52
22-Jun-1990,7.78,8.51
25-Jun-1990,7.79,8.58
26-Jun-1990,7.8,8.56
27-Jun-1990,7.78,8.52
28-Jun-1990,7.74,8.47
29-Jun-1990,7.74,8.43
02-Jul-1990,7.74,8.43
03-Jul-1990,7.7,8.4
04-Jul-1990,7.7,8.4
05-Jul-1990,7.66,8.42
06-Jul-1990,7.75,8.51
09-Jul-1990,7.8,8.57
10-Jul-1990,7.8,8.57
11-Jul-1990,7.78,8.57
12-Jul-1990,7.68,8.5
13-Jul-1990,7.6,8.45
16-Jul-1990,7.61,8.44
17-Jul-1990,7.61,8.44
18-Jul-1990,7.55,8.5
19-Jul-1990,7.54,8.51
20-Jul-1990,7.54,8.48
23-Jul-1990,7.48,8.48
24-Jul-1990,7.53,8.53
25-Jul-1990,7.56,8.49
26-Jul-1990,7.58,8.49
27-Jul-1990,7.52,8.42
30-Jul-1990,7.5,8.34
31-Jul-1990,7.49,8.36
01-Aug-1990,7.42,8.29
02-Aug-1990,7.43,8.41
03-Aug-1990,7.29,8.43
06-Aug-1990,7.3,8.71
07-Aug-1990,7.37,8.78
08-Aug-1990,7.38,8.77
09-Aug-1990,7.41,8.66
10-Aug-1990,7.4,8.68
13-Aug-1990,7.42,8.71
14-Aug-1990,7.43,8.66
15-Aug-1990,7.45,8.64
16-Aug-1990,7.48,8.76
17-Aug-1990,7.47,8.8
20-Aug-1990,7.52,8.81
21-Aug-1990,7.57,8.84
22-Aug-1990,7.59,8.91
23-Aug-1990,7.54,9
24-Aug-1990,7.49,9.05
27-Aug-1990,7.53,8.9
28-Aug-1990,7.48,8.94
29-Aug-1990,7.47,8.84
30-Aug-1990,7.45,8.86
31-Aug-1990,7.39,8.86
03-Sep-1990,7.39,8.86
04-Sep-1990,7.39,8.9
05-Sep-1990,7.37,8.86
06-Sep-1990,7.38,8.84
07-Sep-1990,7.39,8.81
10-Sep-1990,7.43,8.85
11-Sep-1990,7.42,8.83
12-Sep-1990,7.37,8.82
13-Sep-1990,7.35,8.82
14-Sep-1990,7.35,8.87
17-Sep-1990,7.37,8.9
18-Sep-1990,7.37,8.9
19-Sep-1990,7.39,8.88
20-Sep-1990,7.39,8.91
21-Sep-1990,7.36,8.99
24-Sep-1990,7.38,9.04
25-Sep-1990,7.35,9.02
26-Sep-1990,7.33,9
27-Sep-1990,7.23,8.91
28-Sep-1990,7.14,8.82
01-Oct-1990,7.13,8.71
02-Oct-1990,7.18,8.69
03-Oct-1990,7.15,8.71
04-Oct-1990,7.13,8.67
05-Oct-1990,7.04,8.65
08-Oct-1990,7.04,8.65
09-Oct-1990,7.17,8.83
10-Oct-1990,7.2,8.89
11-Oct-1990,7.12,8.92
12-Oct-1990,7.14,8.84
15-Oct-1990,7.16,8.8
16-Oct-1990,7.16,8.79
17-Oct-1990,7.2,8.76
18-Oct-1990,7.25,8.71
19-Oct-1990,7.25,8.62
22-Oct-1990,7.23,8.63
23-Oct-1990,7.21,8.65
24-Oct-1990,7.22,8.66
25-Oct-1990,7.18,8.62
26-Oct-1990,7.13,8.63
29-Oct-1990,7.15,8.7
30-Oct-1990,7.14,8.7
31-Oct-1990,7.11,8.65
01-Nov-1990,7.05,8.57
02-Nov-1990,7.08,8.57
05-Nov-1990,7.08,8.5
06-Nov-1990,7.08,8.52
07-Nov-1990,7.09,8.57
08-Nov-1990,7.09,8.58
09-Nov-1990,7.05,8.49
12-Nov-1990,7.05,8.49
13-Nov-1990,7.04,8.37
14-Nov-1990,7.07,8.36
15-Nov-1990,7.09,8.37
16-Nov-1990,7.08,8.3
19-Nov-1990,7.1,8.35
20-Nov-1990,7.09,8.31
21-Nov-1990,7.04,8.27
22-Nov-1990,7.04,8.27
23-Nov-1990,7.03,8.28
26-Nov-1990,7.03,8.27
27-Nov-1990,7.04,8.28
28-Nov-1990,7.06,8.3
29-Nov-1990,7.03,8.32
30-Nov-1990,7.02,8.26
03-Dec-1990,7.05,8.22
04-Dec-1990,7.01,8.2
05-Dec-1990,7,8.16
06-Dec-1990,7,8.18
07-Dec-1990,6.89,8.03
10-Dec-1990,6.86,7.98
11-Dec-1990,6.84,7.94
12-Dec-1990,6.79,7.91
13-Dec-1990,6.83,7.98
14-Dec-1990,6.85,8.05
17-Dec-1990,6.81,8.02
18-Dec-1990,6.73,7.99
19-Dec-1990,6.62,8
20-Dec-1990,6.55,8.05
21-Dec-1990,6.59,8.11
24-Dec-1990,6.53,8.2
25-Dec-1990,6.53,8.2
26-Dec-1990,6.48,8.15
27-Dec-1990,6.47,8.11
28-Dec-1990,6.45,8.14
31-Dec-1990,6.44,8.08
01-Jan-1991,6.44,8.08
02-Jan-1991,6.46,7.97
03-Jan-1991,6.44,7.93
04-Jan-1991,6.53,8.02
07-Jan-1991,6.51,8.13
08-Jan-1991,6.44,8.16
09-Jan-1991,6.25,8.25
10-Jan-1991,6.21,8.16
11-Jan-1991,6.16,8.2
14-Jan-1991,6.05,8.23
15-Jan-1991,6.05,8.22
16-Jan-1991,6.04,8.24
17-Jan-1991,6.12,8.05
18-Jan-1991,6.07,8.03
21-Jan-1991,6.07,8.03
22-Jan-1991,6.05,8.07
23-Jan-1991,6.14,8.04
24-Jan-1991,6.13,8
25-Jan-1991,6.17,8.06
28-Jan-1991,6.25,8.06
29-Jan-1991,6.22,8.03
30-Jan-1991,6.2,8.05
31-Jan-1991,6.19,8.03
01-Feb-1991,6,7.91
04-Feb-1991,5.98,7.88
05-Feb-1991,5.97,7.85
06-Feb-1991,5.91,7.79
07-Feb-1991,5.94,7.82
08-Feb-1991,5.92,7.77
11-Feb-1991,5.88,7.78
12-Feb-1991,5.85,7.78
13-Feb-1991,5.86,7.78
14-Feb-1991,5.85,7.8
15-Feb-1991,5.91,7.78
18-Feb-1991,5.91,7.78
19-Feb-1991,5.96,7.8
20-Feb-1991,5.94,7.84
21-Feb-1991,5.92,7.88
22-Feb-1991,5.95,7.91
25-Feb-1991,5.99,7.91
26-Feb-1991,6.04,7.96
27-Feb-1991,6.03,7.98
28-Feb-1991,6.04,8.02
01-Mar-1991,6.09,8.12
04-Mar-1991,6.06,8.12
05-Mar-1991,6.05,8.08
06-Mar-1991,6.08,8.11
07-Mar-1991,6.07,8.07
08-Mar-1991,5.97,8.13
11-Mar-1991,5.89,8.06
12-Mar-1991,5.86,8.09
13-Mar-1991,5.83,8.02
14-Mar-1991,5.76,8.02
15-Mar-1991,5.8,8.1
18-Mar-1991,5.84,8.15
19-Mar-1991,5.89,8.25
20-Mar-1991,5.88,8.2
21-Mar-1991,5.87,8.16
22-Mar-1991,5.87,8.13
25-Mar-1991,5.88,8.13
26-Mar-1991,5.86,8.13
27-Mar-1991,5.81,8.08
28-Mar-1991,5.74,8.05
29-Mar-1991,5.74,8.05
01-Apr-1991,5.76,8.07
02-Apr-1991,5.77,8.03
03-Apr-1991,5.77,8.05
04-Apr-1991,5.74,8
05-Apr-1991,5.71,7.99
08-Apr-1991,5.65,7.98
09-Apr-1991,5.61,8.03
10-Apr-1991,5.61,8.1
11-Apr-1991,5.57,8.09
12-Apr-1991,5.51,7.98
15-Apr-1991,5.59,7.95
16-Apr-1991,5.61,7.97
17-Apr-1991,5.56,7.95
18-Apr-1991,5.66,8.02
19-Apr-1991,5.75,8.1
22-Apr-1991,5.69,8.15
23-Apr-1991,5.71,8.12
24-Apr-1991,5.66,8.06
25-Apr-1991,5.61,8.07
26-Apr-1991,5.62,8.06
29-Apr-1991,5.59,8.07
30-Apr-1991,5.51,8.02
01-May-1991,5.54,8.01
02-May-1991,5.46,7.97
03-May-1991,5.47,8.04
06-May-1991,5.46,8.05
07-May-1991,5.5,8.06
08-May-1991,5.5,8.04
09-May-1991,5.48,8.02
10-May-1991,5.48,8.12
13-May-1991,5.47,8.07
14-May-1991,5.49,8.14
15-May-1991,5.45,8.13
16-May-1991,5.4,8.12
17-May-1991,5.4,8.08
20-May-1991,5.45,8.1
21-May-1991,5.5,8.06
22-May-1991,5.46,8.06
23-May-1991,5.4,8.1
24-May-1991,5.4,8.1
27-May-1991,5.4,8.1
28-May-1991,5.4,8.07
29-May-1991,5.45,8.07
30-May-1991,5.45,8.02
31-May-1991,5.53,8.06
03-Jun-1991,5.6,8.14
04-Jun-1991,5.57,8.14
05-Jun-1991,5.59,8.19
06-Jun-1991,5.56,8.23
07-Jun-1991,5.56,8.29
10-Jun-1991,5.58,8.29
11-Jun-1991,5.57,8.29
12-Jun-1991,5.56,8.36
13-Jun-1991,5.58,8.34
14-Jun-1991,5.59,8.29
17-Jun-1991,5.59,8.3
18-Jun-1991,5.62,8.32
19-Jun-1991,5.57,8.33
20-Jun-1991,5.56,8.3
21-Jun-1991,5.57,8.32
24-Jun-1991,5.56,8.33
25-Jun-1991,5.58,8.33
26-Jun-1991,5.56,8.33
27-Jun-1991,5.55,8.32
28-Jun-1991,5.54,8.24
01-Jul-1991,5.58,8.26
02-Jul-1991,5.58,8.27
03-Jul-1991,5.56,8.26
04-Jul-1991,5.56,8.26
05-Jul-1991,5.58,8.34
08-Jul-1991,5.57,8.34
09-Jul-1991,5.59,8.36
10-Jul-1991,5.58,8.35
11-Jul-1991,5.56,8.3
12-Jul-1991,5.55,8.26
15-Jul-1991,5.57,8.26
16-Jul-1991,5.59,8.27
17-Jul-1991,5.61,8.3
18-Jul-1991,5.59,8.31
19-Jul-1991,5.58,8.28
22-Jul-1991,5.57,8.28
23-Jul-1991,5.59,8.31
24-Jul-1991,5.58,8.24
25-Jul-1991,5.58,8.2
26-Jul-1991,5.58,8.2
29-Jul-1991,5.57,8.2
30-Jul-1991,5.56,8.21
31-Jul-1991,5.53,8.2
01-Aug-1991,5.55,8.2
02-Aug-1991,5.46,8.06
05-Aug-1991,5.5,8.04
06-Aug-1991,5.41,7.97
07-Aug-1991,5.38,7.93
08-Aug-1991,5.37,7.98
09-Aug-1991,5.32,7.98
12-Aug-1991,5.31,7.95
13-Aug-1991,5.29,7.91
14-Aug-1991,5.29,7.82
15-Aug-1991,5.3,7.84
16-Aug-1991,5.26,7.84
19-Aug-1991,5.11,7.83
20-Aug-1991,5.11,7.81
21-Aug-1991,5.28,7.8
22-Aug-1991,5.31,7.78
23-Aug-1991,5.39,7.88
26-Aug-1991,5.41,7.91
27-Aug-1991,5.38,7.89
28-Aug-1991,5.3,7.82
29-Aug-1991,5.27,7.74
30-Aug-1991,5.33,7.82
02-Sep-1991,5.33,7.82
03-Sep-1991,5.34,7.81
04-Sep-1991,5.33,7.81
05-Sep-1991,5.32,7.83
06-Sep-1991,5.29,7.76
09-Sep-1991,5.28,7.73
10-Sep-1991,5.24,7.73
11-Sep-1991,5.26,7.74
12-Sep-1991,5.22,7.67
13-Sep-1991,5.16,7.66
16-Sep-1991,5.18,7.63
17-Sep-1991,5.19,7.62
18-Sep-1991,5.18,7.62
19-Sep-1991,5.2,7.61
20-Sep-1991,5.19,7.57
23-Sep-1991,5.21,7.55
24-Sep-1991,5.17,7.56
25-Sep-1991,5.17,7.58
26-Sep-1991,5.13,7.56
27-Sep-1991,5.13,7.49
30-Sep-1991,5.11,7.47
01-Oct-1991,5.1,7.45
02-Oct-1991,5.09,7.47
03-Oct-1991,5.04,7.47
04-Oct-1991,5.02,7.39
07-Oct-1991,5.02,7.4
08-Oct-1991,5.02,7.43
09-Oct-1991,5.01,7.51
10-Oct-1991,5.03,7.58
11-Oct-1991,4.99,7.49
14-Oct-1991,4.99,7.49
15-Oct-1991,4.96,7.46
16-Oct-1991,4.97,7.45
17-Oct-1991,5.03,7.55
18-Oct-1991,5.03,7.53
21-Oct-1991,5.04,7.62
22-Oct-1991,5.06,7.67
23-Oct-1991,5.04,7.69
24-Oct-1991,4.97,7.65
25-Oct-1991,4.96,7.68
28-Oct-1991,4.94,7.65
29-Oct-1991,4.89,7.51
30-Oct-1991,4.84,7.48
31-Oct-1991,4.82,7.47
01-Nov-1991,4.75,7.48
04-Nov-1991,4.74,7.5
05-Nov-1991,4.76,7.56
06-Nov-1991,4.63,7.51
07-Nov-1991,4.63,7.43
08-Nov-1991,4.62,7.41
11-Nov-1991,4.62,7.41
12-Nov-1991,4.62,7.37
13-Nov-1991,4.63,7.41
14-Nov-1991,4.63,7.35
15-Nov-1991,4.59,7.33
18-Nov-1991,4.58,7.33
19-Nov-1991,4.53,7.37
20-Nov-1991,4.49,7.38
21-Nov-1991,4.43,7.39
22-Nov-1991,4.42,7.44
25-Nov-1991,4.43,7.45
26-Nov-1991,4.4,7.42
27-Nov-1991,4.39,7.42
28-Nov-1991,4.39,7.42
29-Nov-1991,4.35,7.38
02-Dec-1991,4.38,7.32
03-Dec-1991,4.36,7.28
04-Dec-1991,4.31,7.17
05-Dec-1991,4.31,7.21
06-Dec-1991,4.24,7.26
09-Dec-1991,4.15,7.22
10-Dec-1991,4.2,7.21
11-Dec-1991,4.15,7.22
12-Dec-1991,4.15,7.19
13-Dec-1991,4.15,7.22
16-Dec-1991,4.14,7.21
17-Dec-1991,4.11,7.18
18-Dec-1991,4.12,7.19
19-Dec-1991,4.04,7.11
20-Dec-1991,3.74,6.97
23-Dec-1991,3.76,6.88
24-Dec-1991,3.81,6.88
25-Dec-1991,3.81,6.88
26-Dec-1991,3.82,6.85
27-Dec-1991,3.86,6.82
30-Dec-1991,3.87,6.76
31-Dec-1991,3.88,6.71
01-Jan-1992,3.88,6.71
02-Jan-1992,3.86,6.78
03-Jan-1992,3.85,6.85
06-Jan-1992,3.81,6.82
07-Jan-1992,3.75,6.76
08-Jan-1992,3.72,6.77
09-Jan-1992,3.77,6.79
10-Jan-1992,3.82,6.85
13-Jan-1992,3.81,6.92
14-Jan-1992,3.82,7.03
15-Jan-1992,3.84,7.05
16-Jan-1992,3.79,7.13
17-Jan-1992,3.79,7.09
20-Jan-1992,3.79,7.09
21-Jan-1992,3.73,7.03
22-Jan-1992,3.75,7.09
23-Jan-1992,3.77,7.2
24-Jan-1992,3.81,7.25
27-Jan-1992,3.85,7.24
28-Jan-1992,3.83,7.16
29-Jan-1992,3.86,7.25
30-Jan-1992,3.83,7.31
31-Jan-1992,3.84,7.31
03-Feb-1992,3.84,7.36
04-Feb-1992,3.84,7.29
05-Feb-1992,3.84,7.21
06-Feb-1992,3.81,7.2
07-Feb-1992,3.74,7.2
10-Feb-1992,3.73,7.21
11-Feb-1992,3.75,7.23
12-Feb-1992,3.75,7.3
13-Feb-1992,3.79,7.4
14-Feb-1992,3.79,7.41
17-Feb-1992,3.79,7.41
18-Feb-1992,3.81,7.47
19-Feb-1992,3.85,7.42
20-Feb-1992,3.88,7.41
21-Feb-1992,3.93,7.45
24-Feb-1992,3.93,7.47
25-Feb-1992,3.96,7.44
26-Feb-1992,3.94,7.33
27-Feb-1992,3.93,7.35
28-Feb-1992,3.93,7.27
02-Mar-1992,4.03,7.38
03-Mar-1992,4.04,7.43
04-Mar-1992,4.03,7.43
05-Mar-1992,4.04,7.51
06-Mar-1992,4.04,7.48
09-Mar-1992,4.01,7.42
10-Mar-1992,4.01,7.43
11-Mar-1992,4.01,7.51
12-Mar-1992,4.02,7.62
13-Mar-1992,4.06,7.71
16-Mar-1992,4.06,7.69
17-Mar-1992,4.06,7.62
18-Mar-1992,4.05,7.62
19-Mar-1992,4.05,7.57
20-Mar-1992,4.06,7.64
23-Mar-1992,4.08,7.62
24-Mar-1992,4.05,7.53
25-Mar-1992,4.01,7.53
26-Mar-1992,4.01,7.57
27-Mar-1992,4.01,7.54
30-Mar-1992,4.01,7.54
31-Mar-1992,4.05,7.54
01-Apr-1992,4.01,7.46
02-Apr-1992,4.02,7.47
03-Apr-1992,3.96,7.42
06-Apr-1992,3.96,7.41
07-Apr-1992,3.87,7.41
08-Apr-1992,3.87,7.44
09-Apr-1992,3.66,7.35
10-Apr-1992,3.65,7.37
13-Apr-1992,3.62,7.33
14-Apr-1992,3.62,7.35
15-Apr-1992,3.62,7.37
16-Apr-1992,3.65,7.45
17-Apr-1992,3.65,7.45
20-Apr-1992,3.69,7.59
21-Apr-1992,3.68,7.58
22-Apr-1992,3.68,7.57
23-Apr-1992,3.67,7.59
24-Apr-1992,3.67,7.55
27-Apr-1992,3.71,7.6
28-Apr-1992,3.71,7.57
29-Apr-1992,3.71,7.6
30-Apr-1992,3.7,7.61
01-May-1992,3.63,7.56
04-May-1992,3.64,7.58
05-May-1992,3.64,7.56
06-May-1992,3.62,7.46
07-May-1992,3.62,7.49
08-May-1992,3.63,7.41
11-May-1992,3.64,7.4
12-May-1992,3.62,7.36
13-May-1992,3.59,7.34
14-May-1992,3.57,7.34
15-May-1992,3.58,7.28
18-May-1992,3.6,7.28
19-May-1992,3.54,7.2
20-May-1992,3.57,7.25
21-May-1992,3.67,7.39
22-May-1992,3.68,7.35
25-May-1992,3.68,7.35
26-May-1992,3.74,7.46
27-May-1992,3.7,7.44
28-May-1992,3.68,7.36
29-May-1992,3.7,7.33
01-Jun-1992,3.75,7.39
02-Jun-1992,3.74,7.35
03-Jun-1992,3.71,7.34
04-Jun-1992,3.69,7.34
05-Jun-1992,3.68,7.31
08-Jun-1992,3.68,7.31
09-Jun-1992,3.68,7.33
10-Jun-1992,3.68,7.35
11-Jun-1992,3.66,7.33
12-Jun-1992,3.66,7.29
15-Jun-1992,3.65,7.28
16-Jun-1992,3.64,7.24
17-Jun-1992,3.62,7.23
18-Jun-1992,3.61,7.19
19-Jun-1992,3.65,7.24
22-Jun-1992,3.64,7.24
23-Jun-1992,3.68,7.25
24-Jun-1992,3.64,7.2
25-Jun-1992,3.62,7.14
26-Jun-1992,3.62,7.15
29-Jun-1992,3.57,7.12
30-Jun-1992,3.57,7.14
01-Jul-1992,3.55,7.1
02-Jul-1992,3.24,6.93
03-Jul-1992,3.24,6.93
06-Jul-1992,3.22,6.9
07-Jul-1992,3.21,6.87
08-Jul-1992,3.22,6.91
09-Jul-1992,3.21,6.91
10-Jul-1992,3.22,6.93
13-Jul-1992,3.21,6.97
14-Jul-1992,3.21,6.97
15-Jul-1992,3.18,6.9
16-Jul-1992,3.17,6.87
17-Jul-1992,3.16,6.9
20-Jul-1992,3.18,6.9
21-Jul-1992,3.19,6.89
22-Jul-1992,3.17,6.85
23-Jul-1992,3.16,6.72
24-Jul-1992,3.16,6.73
27-Jul-1992,3.19,6.69
28-Jul-1992,3.19,6.63
29-Jul-1992,3.18,6.6
30-Jul-1992,3.18,6.69
31-Jul-1992,3.18,6.72
03-Aug-1992,3.17,6.72
04-Aug-1992,3.17,6.66
05-Aug-1992,3.17,6.64
06-Aug-1992,3.16,6.65
07-Aug-1992,3.14,6.57
10-Aug-1992,3.13,6.52
11-Aug-1992,3.13,6.5
12-Aug-1992,3.12,6.48
13-Aug-1992,3.09,6.55
14-Aug-1992,3.06,6.53
17-Aug-1992,3.07,6.56
18-Aug-1992,3.07,6.48
19-Aug-1992,3.08,6.47
20-Aug-1992,3.08,6.46
21-Aug-1992,3.07,6.53
24-Aug-1992,3.15,6.68
25-Aug-1992,3.17,6.73
26-Aug-1992,3.16,6.68
27-Aug-1992,3.16,6.64
28-Aug-1992,3.16,6.63
31-Aug-1992,3.16,6.62
01-Sep-1992,3.15,6.56
02-Sep-1992,3.14,6.54
03-Sep-1992,3.14,6.54
04-Sep-1992,2.92,6.4
07-Sep-1992,2.92,6.4
08-Sep-1992,2.9,6.29
09-Sep-1992,2.91,6.31
10-Sep-1992,2.91,6.31
11-Sep-1992,2.92,6.37
14-Sep-1992,2.89,6.32
15-Sep-1992,2.92,6.4
16-Sep-1992,2.9,6.41
17-Sep-1992,2.88,6.4
18-Sep-1992,2.88,6.41
21-Sep-1992,2.91,6.42
22-Sep-1992,2.92,6.5
23-Sep-1992,2.92,6.54
24-Sep-1992,2.89,6.48
25-Sep-1992,2.8,6.41
28-Sep-1992,2.78,6.37
29-Sep-1992,2.73,6.37
30-Sep-1992,2.69,6.37
01-Oct-1992,2.61,6.23
02-Oct-1992,2.63,6.26
05-Oct-1992,2.64,6.24
06-Oct-1992,2.73,6.3
07-Oct-1992,2.83,6.46
08-Oct-1992,2.79,6.41
09-Oct-1992,2.83,6.52
12-Oct-1992,2.83,6.52
13-Oct-1992,2.86,6.51
14-Oct-1992,2.93,6.51
15-Oct-1992,2.92,6.53
16-Oct-1992,2.9,6.6
19-Oct-1992,2.97,6.69
20-Oct-1992,3.02,6.86
21-Oct-1992,2.93,6.8
22-Oct-1992,2.91,6.74
23-Oct-1992,2.93,6.83
26-Oct-1992,2.92,6.83
27-Oct-1992,2.94,6.78
28-Oct-1992,2.94,6.76
29-Oct-1992,2.95,6.71
30-Oct-1992,2.96,6.8
02-Nov-1992,3.01,6.88
03-Nov-1992,3.03,6.87
04-Nov-1992,3.02,6.89
05-Nov-1992,3.01,6.87
06-Nov-1992,3.06,6.97
09-Nov-1992,3.08,7
10-Nov-1992,3.08,6.91
11-Nov-1992,3.08,6.91
12-Nov-1992,3.06,6.79
13-Nov-1992,3.08,6.82
16-Nov-1992,3.12,6.9
17-Nov-1992,3.17,6.86
18-Nov-1992,3.15,6.78
19-Nov-1992,3.15,6.81
20-Nov-1992,3.2,6.84
23-Nov-1992,3.24,6.86
24-Nov-1992,3.22,6.82
25-Nov-1992,3.24,6.84
26-Nov-1992,3.24,6.84
27-Nov-1992,3.25,6.93
30-Nov-1992,3.27,6.95
01-Dec-1992,3.33,6.94
02-Dec-1992,3.34,6.93
03-Dec-1992,3.3,6.91
04-Dec-1992,3.25,6.84
07-Dec-1992,3.25,6.78
08-Dec-1992,3.26,6.73
09-Dec-1992,3.23,6.76
10-Dec-1992,3.22,6.77
11-Dec-1992,3.25,6.8
14-Dec-1992,3.26,6.83
15-Dec-1992,3.22,6.83
16-Dec-1992,3.21,6.77
17-Dec-1992,3.2,6.77
18-Dec-1992,3.16,6.76
21-Dec-1992,3.17,6.71
22-Dec-1992,3.2,6.65
23-Dec-1992,3.18,6.68
24-Dec-1992,3.16,6.69
25-Dec-1992,3.16,6.69
28-Dec-1992,3.18,6.72
29-Dec-1992,3.2,6.69
30-Dec-1992,3.12,6.68
31-Dec-1992,3.08,6.7
01-Jan-1993,3.08,6.7
04-Jan-1993,3.08,6.6
